listing_id,share_class_id,fund_entity_id,economic_exposure_family_id,duplicate_group_id,isin,provider_issuer,ticker,mic,listing_currency,price_unit,accumulating_distributing,hedged_unhedged,ter_ocf_percent,current_investability_state,broker_status,implementation_evidence_confidence,implementation_selection_status,warning,implementation_evidence_order
LIST-4BDBFC6DFAE0F524,SC-07197820D5223EA6,FUND-EB7A6A967272227B,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED,DUP-GLOBAL_AGGREGATE_BONDS_GBP_HEDGED,IE00BF540Y54,ISHARES,AGBP,XLON,GBP,GBX,DISTRIBUTING,HEDGED,0.1000,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,1
LIST-60B356057092496B,SC-2168DD8054B60302,FUND-8B7CBF6C2067F7EB,GLOBAL_AGRIBUSINESS,DUP-GLOBAL_AGRIBUSINESS,IE00B6R52143,ISHARES,SPAG,XLON,GBP,GBX,ACCUMULATING,UNHEDGED,0.5500,CURRENTLY_INVESTABLE,NOT_CHECKED,HIGH,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,1
LIST-66EFEFD98FE252FF,SC-2168DD8054B60302,FUND-8B7CBF6C2067F7EB,GLOBAL_AGRIBUSINESS,DUP-GLOBAL_AGRIBUSINESS,IE00B6R52143,ISHARES,ISAG,XLON,USD,USD,ACCUMULATING,UNHEDGED,0.5500,CURRENTLY_INVESTABLE,NOT_CHECKED,HIGH,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,2
LIST-8F3A29DAE7CFED82,SC-526F9DC33785041F,FUND-EB7A6A967272227B,GLOBAL_AI,DUP-GLOBAL_AI,IE000Q9W2IR3,ISHARES,AIAA,XLON,GBP,GBX,ACCUMULATING,UNHEDGED,0.3500,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,1
LIST-6C7F04A7401E049E,SC-E540B32CE752A978,FUND-75D49E6BCADC4645,GLOBAL_AI,DUP-GLOBAL_AI,IE000IM4K4K2,FRANKLIN,METU,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,2
LIST-D4E8401B03A3E7D2,SC-BEF041297C8F6642,FUND-F26C5F58336A1D6C,GLOBAL_AI,DUP-GLOBAL_AI,IE000LGWDNE5,INVESCO,IAIX,XLON,GBP,GBX,ACCUMULATING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,3
LIST-D882ECD271900A9D,SC-35F41B788FEE73F4,FUND-D9311B5E45A51304,GLOBAL_AI,DUP-GLOBAL_AI,IE000LCKJ888,WISDOMTREE,PAIG,XLON,GBP,GBX,ACCUMULATING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,4
LIST-37B33B52E9EAEF69,SC-35F41B788FEE73F4,FUND-D9311B5E45A51304,GLOBAL_AI,DUP-GLOBAL_AI,IE000LCKJ888,WISDOMTREE,WPAI,XLON,USD,USD,ACCUMULATING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,5
LIST-664D5BF28C42480A,SC-BEF041297C8F6642,FUND-F26C5F58336A1D6C,GLOBAL_AI,DUP-GLOBAL_AI,IE000LGWDNE5,INVESCO,IVAI,XLON,USD,USD,ACCUMULATING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,6
LIST-FDC3FDE56077D35A,SC-E540B32CE752A978,FUND-75D49E6BCADC4645,GLOBAL_AI,DUP-GLOBAL_AI,IE000IM4K4K2,FRANKLIN,METE,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,7
LIST-1347EF4E3AA9B8E6,SC-B33E196848FE7B70,FUND-EB7A6A967272227B,GLOBAL_ALL_WORLD,DUP-GLOBAL_ALL_WORLD,IE000OL3XN92,ISHARES,FTSA,XLON,GBP,GBX,DISTRIBUTING,UNHEDGED,0.1200,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,1
LIST-2942C24D82643BE6,SC-9C25A93401072F4C,FUND-EB7A6A967272227B,GLOBAL_ALL_WORLD,DUP-GLOBAL_ALL_WORLD,IE0002FCUS29,ISHARES,ISAD,XLON,GBP,GBX,DISTRIBUTING,UNHEDGED,0.2000,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,2
LIST-349881A2616D6E64,SC-F3FD4226D1993839,FUND-F26C5F58336A1D6C,GLOBAL_ALL_WORLD,DUP-GLOBAL_ALL_WORLD,IE000LFC57H7,INVESCO,MWIX,XLON,GBP,GBX,ACCUMULATING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,3
LIST-3979D25BDFEFE759,SC-0592CC5988B85F69,FUND-70AECA3C35FB043E,GLOBAL_ALL_WORLD,DUP-GLOBAL_ALL_WORLD,IE000L6ZMMC4,DEUTSCHE BANK,ALLG,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,4
LIST-506912D157A18B55,SC-F03D7B22F9E7BFCB,FUND-08C55601F9410E92,GLOBAL_ALL_WORLD,DUP-GLOBAL_ALL_WORLD,IE000WQ5O293,BNP PARIBAS EASY ICAV,PAGB,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,5
LIST-654C5A89606CA6E6,SC-8CE2ACCC0D3B66FD,FUND-BEAA3A82B4C7485E,GLOBAL_ALL_WORLD,DUP-GLOBAL_ALL_WORLD,IE00B3RBWM25,VANGUARD,VWRL,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,6
LIST-2235AE89F7D1D869,SC-F3FD4226D1993839,FUND-F26C5F58336A1D6C,GLOBAL_ALL_WORLD,DUP-GLOBAL_ALL_WORLD,IE000LFC57H7,INVESCO,MWIM,XLON,USD,USD,ACCUMULATING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,7
LIST-3608E856D3184EE3,SC-0592CC5988B85F69,FUND-70AECA3C35FB043E,GLOBAL_ALL_WORLD,DUP-GLOBAL_ALL_WORLD,IE000L6ZMMC4,DEUTSCHE BANK,ALLW,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,8
LIST-C1A592DF27D4B7CA,SC-8CE2ACCC0D3B66FD,FUND-BEAA3A82B4C7485E,GLOBAL_ALL_WORLD,DUP-GLOBAL_ALL_WORLD,IE00B3RBWM25,VANGUARD,VWRD,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,9
LIST-CBAFBB02AAEDC1F2,SC-F03D7B22F9E7BFCB,FUND-08C55601F9410E92,GLOBAL_ALL_WORLD,DUP-GLOBAL_ALL_WORLD,IE000WQ5O293,BNP PARIBAS EASY ICAV,PAAC,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,10
LIST-10E067F22E77BC82,SC-BB6E65564F486BC6,FUND-E42479B2B86DA0C7,GLOBAL_BANKS,DUP-GLOBAL_BANKS,LU3065096839,UBS,SDBH,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,1
LIST-167310210B197CB6,SC-759C705FB2E2F1B7,FUND-F26C5F58336A1D6C,GLOBAL_BANKS,DUP-GLOBAL_BANKS,IE00B5MTWD60,INVESCO,X7PP,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,2
LIST-3B49095AA9CDD79E,SC-B7E637523F428BA3,FUND-E42479B2B86DA0C7,GLOBAL_BANKS,DUP-GLOBAL_BANKS,LU1852212965,UBS,MDBU,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,3
LIST-B2AEE8CCE0D25E96,SC-984DC08320B75935,FUND-E42479B2B86DA0C7,GLOBAL_BANKS,DUP-GLOBAL_BANKS,LU1852212023,UBS,MDBG,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,4
LIST-7D5DBB1814646177,SC-759C705FB2E2F1B7,FUND-F26C5F58336A1D6C,GLOBAL_BANKS,DUP-GLOBAL_BANKS,IE00B5MTWD60,INVESCO,X7PS,XLON,EUR,EUR,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,5
LIST-5C977E40F5967376,SC-3231B96DDFC014D9,FUND-D9311B5E45A51304,GLOBAL_BATTERY_EV,DUP-GLOBAL_BATTERY_EV,IE00BKLF1R75,WISDOMTREE,CHRG,XLON,GBP,GBX,ACCUMULATING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,1
LIST-5E9BC2C2504F7B87,SC-F9F72A02FBAC1193,FUND-7ABE37E3A097D45E,GLOBAL_BATTERY_EV,DUP-GLOBAL_BATTERY_EV,IE00BLCHJN13,GLOBAL X,LITG,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,2
LIST-EC7F0234CC03E7A1,SC-BDCDFAE219FB8666,FUND-BC9A1266ABD531D4,GLOBAL_BATTERY_EV,DUP-GLOBAL_BATTERY_EV,IE00094FRAA6,GLOBAL X,CAUG,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,3
LIST-EFDBDC053AF46F0B,SC-299F65C7F44ACBAC,FUND-B987074B21334B3F,GLOBAL_BATTERY_EV,DUP-GLOBAL_BATTERY_EV,IE00BF0M2Z96,LEGAL AND GENERAL ASSET MANAGEMENT,BATG,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,4
LIST-49C5624E5062FBAE,SC-F9F72A02FBAC1193,FUND-7ABE37E3A097D45E,GLOBAL_BATTERY_EV,DUP-GLOBAL_BATTERY_EV,IE00BLCHJN13,GLOBAL X,LITU,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,5
LIST-8BDD0AB8EF9DDFB6,SC-BDCDFAE219FB8666,FUND-BC9A1266ABD531D4,GLOBAL_BATTERY_EV,DUP-GLOBAL_BATTERY_EV,IE00094FRAA6,GLOBAL X,CAUT,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,6
LIST-C8582752EF09BD9E,SC-299F65C7F44ACBAC,FUND-B987074B21334B3F,GLOBAL_BATTERY_EV,DUP-GLOBAL_BATTERY_EV,IE00BF0M2Z96,LEGAL AND GENERAL ASSET MANAGEMENT,BATT,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,7
LIST-FA256C4EA7D9A5AC,SC-3231B96DDFC014D9,FUND-D9311B5E45A51304,GLOBAL_BATTERY_EV,DUP-GLOBAL_BATTERY_EV,IE00BKLF1R75,WISDOMTREE,VOLT,XLON,USD,USD,ACCUMULATING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,8
LIST-1BB0C5BE00A3A1AC,SC-F63AD1E709876DE7,FUND-F26C5F58336A1D6C,GLOBAL_BIOTECHNOLOGY,DUP-GLOBAL_BIOTECHNOLOGY,IE00BQ70R696,INVESCO,SBIX,XLON,GBP,GBX,ACCUMULATING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,1
LIST-38B24DB6BAB7A1F3,SC-597743DB92477229,FUND-D8DFAF359D3A1B94,GLOBAL_BIOTECHNOLOGY,DUP-GLOBAL_BIOTECHNOLOGY,IE00BL0L0H60,FIRST TRUST,FBT,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,2
LIST-8E0D21D8A41728FC,SC-F63AD1E709876DE7,FUND-F26C5F58336A1D6C,GLOBAL_BIOTECHNOLOGY,DUP-GLOBAL_BIOTECHNOLOGY,IE00BQ70R696,INVESCO,SBIO,XLON,USD,USD,ACCUMULATING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,3
LIST-F316B6CD5DFCB66E,SC-597743DB92477229,FUND-D8DFAF359D3A1B94,GLOBAL_BIOTECHNOLOGY,DUP-GLOBAL_BIOTECHNOLOGY,IE00BL0L0H60,FIRST TRUST,FBTU,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,4
LIST-97241FF314AD07E9,SC-4149B806A8697E99,FUND-EB7A6A967272227B,GLOBAL_CLEAN_ENERGY,DUP-GLOBAL_CLEAN_ENERGY,IE000U58J0M1,ISHARES,INRA,XLON,GBP,GBX,ACCUMULATING,UNHEDGED,0.6500,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,1
LIST-5D1FCC0719D9A3D6,SC-4A5624541537FDDE,FUND-F26C5F58336A1D6C,GLOBAL_CLEAN_ENERGY,DUP-GLOBAL_CLEAN_ENERGY,IE00BLRB0028,INVESCO,GCEX,XLON,GBP,GBX,DISTRIBUTING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,2
LIST-8C509F7BD4FAFF1D,SC-CE0CE96667393931,FUND-B987074B21334B3F,GLOBAL_CLEAN_ENERGY,DUP-GLOBAL_CLEAN_ENERGY,IE000BLN64M9,LEGAL AND GENERAL ASSET MANAGEMENT,ETRA,XLON,GBP,GBX,ACCUMULATING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,3
LIST-D5D28F4AE32EEB5C,SC-0B1801ADB543385B,FUND-C758EFEBA9C7F622,GLOBAL_CLEAN_ENERGY,DUP-GLOBAL_CLEAN_ENERGY,FR0010524777,AMUNDI,NRJL,XLON,GBP,GBX,DISTRIBUTING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,4
LIST-1C24094321A21C6D,SC-CE0CE96667393931,FUND-B987074B21334B3F,GLOBAL_CLEAN_ENERGY,DUP-GLOBAL_CLEAN_ENERGY,IE000BLN64M9,LEGAL AND GENERAL ASSET MANAGEMENT,ENTR,XLON,USD,USD,ACCUMULATING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,5
LIST-C72BAA17B91DCC6F,SC-0B1801ADB543385B,FUND-C758EFEBA9C7F622,GLOBAL_CLEAN_ENERGY,DUP-GLOBAL_CLEAN_ENERGY,FR0010524777,AMUNDI,NRJU,XLON,USD,USD,DISTRIBUTING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,6
LIST-F306F600BC405124,SC-4A5624541537FDDE,FUND-F26C5F58336A1D6C,GLOBAL_CLEAN_ENERGY,DUP-GLOBAL_CLEAN_ENERGY,IE00BLRB0028,INVESCO,GCED,XLON,USD,USD,DISTRIBUTING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,7
LIST-E5652BBB4AE0FEF9,SC-EF330AC09BD789E1,FUND-EB7A6A967272227B,GLOBAL_CORPORATE_IG_GBP_HEDGED,DUP-GLOBAL_CORPORATE_IG_GBP_HEDGED,IE000J4DNAA7,ISHARES,ICGP,XLON,GBP,GBX,DISTRIBUTING,HEDGED,0.1000,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,1
LIST-0E9745F7EE376E2A,SC-11DD822A66B9CE0D,FUND-4B7680CE52CFA719,GLOBAL_CORPORATE_IG_GBP_HEDGED,DUP-GLOBAL_CORPORATE_IG_GBP_HEDGED,IE000Z87ZVJ8,INVESCO,UYLG,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,2
LIST-BFD4A28DE7A88608,SC-D289AF3C1D0DEC61,FUND-E42479B2B86DA0C7,GLOBAL_CORPORATE_IG_GBP_HEDGED,DUP-GLOBAL_CORPORATE_IG_GBP_HEDGED,LU3259261470,UBS,GLCD,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,3
LIST-CCED7EF48A25579A,SC-0F94FB539A60CBE9,FUND-BEAA3A82B4C7485E,GLOBAL_CORPORATE_IG_GBP_HEDGED,DUP-GLOBAL_CORPORATE_IG_GBP_HEDGED,IE00BGYWFN19,VANGUARD,VGPA,XLON,GBP,GBX,ACCUMULATING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,4
LIST-12CB0410AD85EE0B,SC-6CEADC58C5A588D4,FUND-D9311B5E45A51304,GLOBAL_CYBERSECURITY,DUP-GLOBAL_CYBERSECURITY,IE00BLPK3577,WISDOMTREE,CYSE,XLON,GBP,GBX,ACCUMULATING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,1
LIST-2C869C1113E6DBCD,SC-2E125BCEE806464A,FUND-D8DFAF359D3A1B94,GLOBAL_CYBERSECURITY,DUP-GLOBAL_CYBERSECURITY,IE00BF16M727,FIRST TRUST,FCBR,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,2
LIST-73221100F2613C85,SC-643F56D35B5A28CA,FUND-7ABE37E3A097D45E,GLOBAL_CYBERSECURITY,DUP-GLOBAL_CYBERSECURITY,IE00BMH5Y871,GLOBAL X,BUGG,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,3
