signal_id,signal_family,registry_class,universe_id,cohort_id,frequency_id,authorised_family_count,historical_eligibility_warning,date_pair_count,mean_rank_autocorrelation,median_rank_autocorrelation,mean_signal_autocorrelation,average_absolute_rank_change,mean_top_bucket_membership_turnover,mean_top_bucket_duration_observations,median_top_bucket_duration_observations,top_bucket_duration_run_count,status
MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,PRIMARY,ALL_A3_READY,GLOBAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.9380987872205215,0.9744777201493741,0.9585274436171538,0.047787687261552636,0.20003832972582974,8.077868852459016,3.0,244,TESTED
MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,PRIMARY,ALL_A3_READY,GLOBAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.8474093816333111,0.9115694642010432,0.8571000084113588,0.09226590328540725,0.3888933817505246,3.9051724137931036,3.0,116,TESTED
MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,PRIMARY,ALL_A3_READY,GLOBAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.8279351231051512,0.8844251469396534,0.8677452553329484,0.10569382453953452,0.3667523286069236,3.8259935553168636,2.0,931,TESTED
MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,PRIMARY,ALL_A3_READY,GLOBAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.5064487941787957,0.5806352143077397,0.5373881309575507,0.20467120988748985,0.6841091924896368,1.7949260042283297,1.0,473,TESTED
MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,PRIMARY,ALL_A3_READY,GLOBAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.9216371614031122,0.9486062717770034,0.9483228063486314,0.06329129002025739,0.2549099416997144,5.990881458966565,2.0,329,TESTED
MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,PRIMARY,ALL_A3_READY,GLOBAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.7605139238600228,0.8285714285714288,0.7861460103277805,0.12298946826051753,0.4827165559308417,3.0,2.0,151,TESTED
ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,PRIMARY,ALL_A3_READY,GLOBAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.7990702800542451,0.8471162580287983,0.8081834797231953,0.05868349746926378,0.3596335534977151,3.7711598746081503,2.0,319,TESTED
ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,PRIMARY,ALL_A3_READY,GLOBAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.6234382609430001,0.6236095644623236,0.6234382609430001,0.11153945604897966,0.7225834350834351,1.6473988439306357,1.0,173,TESTED
ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,PRIMARY,ALL_A3_READY,GLOBAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.8504031070004309,0.9084661040470565,0.8514699678546245,0.0393896610767434,0.4209702520061279,3.546583850931677,1.0,161,TESTED
ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,PRIMARY,ALL_A3_READY,GLOBAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.725040215790524,0.7856742013183862,0.7234554675867477,0.06942896913003054,0.6701814058956918,2.018181818181818,1.0,55,TESTED
ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,PRIMARY,ALL_A3_READY,GLOBAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.7922317555662565,0.8249579113843053,0.8016625072031106,0.060841341755105124,0.3862256753092184,3.4210526315789473,2.0,342,TESTED
ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,PRIMARY,ALL_A3_READY,GLOBAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.6173134397749819,0.6236095644623236,0.6173134397749819,0.1173243802527613,0.7461650757168965,1.5485436893203883,1.0,206,TESTED
ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,PRIMARY,ALL_A3_READY,GLOBAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.8577319138745139,0.911239344440934,0.8620405728898487,0.04042781214454117,0.4353747559629912,3.238341968911917,1.0,193,TESTED
ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,PRIMARY,ALL_A3_READY,GLOBAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.7521269876187684,0.788888888888889,0.752262034451706,0.07198066796218243,0.6596320346320347,2.0,1.0,55,TESTED
TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,PRIMARY,ALL_A3_READY,GLOBAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.8318348977668893,0.8924739763610865,0.8483018784284923,0.04741744123269887,0.3593171293043416,3.919254658385093,2.0,161,TESTED
TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,PRIMARY,ALL_A3_READY,GLOBAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.6141316128287272,0.6746010525388914,0.6664954428255699,0.09320755493559295,0.7378571428571428,1.6428571428571428,1.0,84,TESTED
RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,ALL_A3_READY,GLOBAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.916787555974482,0.9455954897815362,0.9454143865764778,0.06817471135543166,0.2741014679997692,5.215226939970718,3.0,683,TESTED
RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,ALL_A3_READY,GLOBAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.7620397549182986,0.8286187906925989,0.788621148118314,0.13192688117047885,0.5407877156011486,2.3518005540166205,2.0,361,TESTED
RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,ALL_A3_READY,GLOBAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.9430740578680029,0.9735294117647059,0.9710290767095512,0.04967253140693088,0.20668328672590033,7.2463235294117645,2.0,272,TESTED
RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,ALL_A3_READY,GLOBAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.8583516627003982,0.8999999999999999,0.8822047040324649,0.095425969913313,0.385152281580853,3.775,2.0,120,TESTED
MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,GLOBAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.8950126827084517,0.9393939393939393,0.9287565696453616,0.07424433990436459,0.28688174345285206,5.2215189873417724,3.0,790,TESTED
MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,GLOBAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.6833740713350214,0.7585908935411279,0.7178576896127631,0.14459061474126927,0.5656227212347051,2.3255813953488373,2.0,430,TESTED
MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,GLOBAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.9275071701362644,0.953001876172608,0.9510115025464213,0.061144390746318056,0.26481692465542,5.681564245810056,3.0,537,TESTED
MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,GLOBAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.7425938911883619,0.810785980592603,0.7639842383039108,0.12088360388897168,0.5539729088116185,2.5068965517241377,2.0,290,TESTED
MOM_210,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,GLOBAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.9290991578299762,0.9666666666666667,0.9579073722547564,0.05166392695186262,0.2178018316761772,7.477508650519031,2.0,289,TESTED
MOM_210,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,GLOBAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.7892480642839423,0.8737480628613941,0.8215782026329755,0.10110285351007567,0.4419162359379751,3.4685314685314683,2.0,143,TESTED
MOM_294,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,GLOBAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.9454354541267103,0.9761904761904762,0.9673812598278708,0.0455390457005207,0.1973054223054223,8.272727272727273,2.0,220,TESTED
MOM_294,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,GLOBAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.8297724270100173,0.9276399701062112,0.853422311947029,0.09226908644555881,0.4192242822112951,3.6228070175438596,2.0,114,TESTED
ABS_POS_210,ABSOLUTE_MOMENTUM_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,ALL_A3_READY,GLOBAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.8299286134687649,0.8770580193070293,0.831991287364733,0.0450362689642838,0.41592610923431483,3.223744292237443,2.0,219,TESTED
ABS_POS_210,ABSOLUTE_MOMENTUM_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,ALL_A3_READY,GLOBAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.6447102115823421,0.7218091183694929,0.6633974640919753,0.0828362676279217,0.6594122023809523,1.85,1.0,80,TESTED
ABS_POS_294,ABSOLUTE_MOMENTUM_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,ALL_A3_READY,GLOBAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.8947204711787703,1.0,0.8951021747468353,0.033017807461371174,0.3837766838961692,3.8,2.0,140,TESTED
ABS_POS_294,ABSOLUTE_MOMENTUM_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,ALL_A3_READY,GLOBAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.7759986563056175,0.7767626503982822,0.7777612770721001,0.06399334619229582,0.6849059188892949,1.7605633802816902,1.0,71,TESTED
ABOVE_GBP_CASH_210,CASH_RELATIVE_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,ALL_A3_READY,GLOBAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.8422452087703532,0.8822575465125694,0.8445585682379483,0.044252795569643386,0.405490671468251,3.2966507177033493,2.0,209,TESTED
ABOVE_GBP_CASH_210,CASH_RELATIVE_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,ALL_A3_READY,GLOBAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.7070052427841919,0.7559289460184544,0.7274981483721394,0.0799158228086313,0.6634615384615383,1.7826086956521738,1.0,92,TESTED
ABOVE_GBP_CASH_294,CASH_RELATIVE_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,ALL_A3_READY,GLOBAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.8894713200311509,1.0,0.8895087620331535,0.03545222954587601,0.37111848699375277,3.9784172661870505,2.0,139,TESTED
ABOVE_GBP_CASH_294,CASH_RELATIVE_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,ALL_A3_READY,GLOBAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.7781929936158635,0.789855072463768,0.780041714508707,0.0637474129969745,0.6121011448057484,2.2419354838709675,1.0,62,TESTED
TREND_MA_210,TOTAL_RETURN_TREND_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,ALL_A3_READY,GLOBAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.79922317993686,0.8545453958639826,0.8162279284461549,0.05288604646856298,0.3919294619293455,3.5904255319148937,2.0,188,TESTED
TREND_MA_210,TOTAL_RETURN_TREND_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,ALL_A3_READY,GLOBAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.5916509853837426,0.6480740698407857,0.6083172103241296,0.10558307148950535,0.702286258633008,1.8037383177570094,1.0,107,TESTED
TREND_MA_294,TOTAL_RETURN_TREND_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,ALL_A3_READY,GLOBAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.8422647134403841,0.9061876663682473,0.8538274316581073,0.04627525259537418,0.3521568986568987,4.32258064516129,2.0,124,TESTED
TREND_MA_294,TOTAL_RETURN_TREND_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,ALL_A3_READY,GLOBAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.6671740894014392,0.6779582970752248,0.6873914860499676,0.0834223438530512,0.7287440528819841,1.7176470588235293,1.0,85,TESTED
MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.6724622652594547,0.7046126822375267,0.7232054063851829,0.15989728597809377,0.5369507378469477,2.5508152173913046,2.0,3680,TESTED
MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.03242105636102472,0.06089343793057456,-0.02083210597299906,0.3138151913766625,0.8550872444273783,1.3054738081224249,1.0,1699,TESTED
MOM_63,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.8481874827300306,0.8917629307947856,0.8951526898895854,0.09563890068530462,0.35985284895410463,4.153305203938116,2.0,1422,TESTED
MOM_63,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.5776275280078437,0.6247883619484991,0.618412504336569,0.1870717035801523,0.642008695508736,1.978201634877384,1.0,734,TESTED
MOM_126,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.9156744855442216,0.9438897141379644,0.9431063326651145,0.0664976103598764,0.2581907181985355,5.669753086419753,3.0,648,TESTED
MOM_126,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.76567668216115,0.8309698307505589,0.7750291944713956,0.1303722380728419,0.4986024660256296,2.592375366568915,2.0,341,TESTED
MOM_252,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.9480967753843009,0.9690656590912512,0.9653318773042217,0.04384450233720641,0.1469426055660233,11.189743589743589,3.0,195,TESTED
MOM_252,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.8500699639806374,0.8985331522306977,0.833573705456046,0.08825939000490617,0.319426235864592,4.654205607476635,2.0,107,TESTED
MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,PRIMARY,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.948994215320316,0.9674924768461086,0.9585274436171538,0.04344813987283153,0.16415063487848297,9.654867256637168,3.0,226,TESTED
MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,PRIMARY,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.8659060314942031,0.8915191731485124,0.8571000084113588,0.08731880995223266,0.33981731738581056,4.368421052631579,2.0,114,TESTED
MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,PRIMARY,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.8220550661234479,0.859757093801709,0.8711372350607354,0.10699239690282478,0.35950609096692093,3.959051724137931,2.0,928,TESTED
MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,PRIMARY,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.5086023984982068,0.5278190109546588,0.537056441847275,0.20623481271295063,0.6673214993643367,1.8969957081545064,1.0,466,TESTED
MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,PRIMARY,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.9154843628035481,0.938084629414103,0.9520694764961097,0.06587048171140208,0.2189439340546936,6.926984126984127,3.0,315,TESTED
MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,PRIMARY,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.7787911193740856,0.805940154660699,0.8139272263519363,0.12758601560006422,0.39173680201077465,3.608695652173913,2.0,138,TESTED
ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,PRIMARY,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.7639304611661119,0.8153373965837604,0.8081834797231953,0.056622932437825055,0.3437546333481345,3.498666666666667,2.0,375,TESTED
ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,PRIMARY,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.5656801132431214,0.5350844388562711,0.6234382609430001,0.1050302605331941,0.6250312799163374,1.7956989247311828,1.0,186,TESTED
ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,PRIMARY,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.823399492601615,0.8717434869739479,0.8514699678546245,0.03975927635204445,0.18182577656261867,7.370967741935484,1.5,124,TESTED
ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,PRIMARY,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.7030114635622102,0.7258533924162645,0.7234554675867477,0.06798820205229647,0.3423340548340548,3.8545454545454545,2.0,55,TESTED
ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,PRIMARY,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.7541890837892284,0.7938413379469595,0.8016625072031106,0.059226071475292304,0.36155645962241534,3.433333333333333,2.0,390,TESTED
ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,PRIMARY,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.5550970076443545,0.5339243646799279,0.6173134397749819,0.11163541588071434,0.6356765348045806,1.7715736040609138,1.0,197,TESTED
ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,PRIMARY,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.832367184203967,0.8719638453563783,0.8620405728898487,0.04104545371648813,0.18276959208133298,7.298387096774194,1.0,124,TESTED
ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,PRIMARY,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.7097537895760878,0.7573445068549596,0.752262034451706,0.07095185217557845,0.343463480963481,3.830188679245283,2.0,53,TESTED
TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,PRIMARY,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.813094877766443,0.8606423729230535,0.8483018784284923,0.04563686155540145,0.27499822918110856,4.532258064516129,2.0,186,TESTED
TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,PRIMARY,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.6029491192423013,0.631953030195178,0.6664954428255699,0.08657827661097621,0.4660421969744004,2.6027397260273974,1.0,73,TESTED
RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.9108303950017997,0.9355026161428159,0.9454143865764778,0.06881381560985247,0.2793378997293591,5.248571428571428,2.0,700,TESTED
RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.7500422282484772,0.7935071946690074,0.788621148118314,0.1341222111333101,0.5380353792388783,2.4419889502762433,2.0,362,TESTED
RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.937930075113406,0.9613765681127443,0.9710290767095512,0.05223975935304381,0.1826214748683103,8.624505928853756,3.0,253,TESTED
RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.832879900562676,0.87221706864564,0.8822047040324649,0.1042076815600933,0.37093473497583085,3.716417910447761,2.0,134,TESTED
MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.8945035530531289,0.9238330666893195,0.9287565696453616,0.07628188236421432,0.2895187980625009,5.123947051744886,2.0,831,TESTED
MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.7201098497586278,0.7644821222267879,0.7178576896127631,0.1435793971898077,0.532991618425029,2.4975961538461537,2.0,416,TESTED
MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.9315368799597726,0.9484537270236578,0.9510115025464213,0.06098150039794204,0.23693275769824965,6.162109375,3.0,512,TESTED
MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.7886098169757322,0.8395989974937345,0.7639842383039108,0.12056548802548919,0.4841214386855834,2.774907749077491,2.0,271,TESTED
MOM_210,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.9482446846039108,0.9652754590984973,0.9579073722547564,0.04714051221192621,0.1699521760290991,9.318725099601593,3.0,251,TESTED
MOM_210,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.8430451032674068,0.882522608121828,0.8215782026329755,0.09800426105810327,0.35406023606023607,4.306451612903226,2.0,124,TESTED
MOM_294,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.952138651992778,0.9751477769530701,0.9673812598278708,0.04166817793074135,0.13762209111235083,11.46111111111111,3.0,180,TESTED
MOM_294,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,86,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.8624874878903586,0.9161769154419609,0.853422311947029,0.08435229254782049,0.2888520712464374,5.329545454545454,3.0,88,TESTED
