evaluation_id,signal_id,signal_family,signal_role,registry_class,universe_id,primary_decision_universe,cohort_id,ranking_mode,frequency_id,forward_horizon_sessions,authorised_family_count,scheduled_observation_dates,overlapping_forward_returns,historical_eligibility_warning,status,benchmark_id,top_rank_vs_cross_section_median_observations,top_rank_vs_cross_section_median_hit_rate,top_rank_vs_equal_weight_observations,top_rank_vs_equal_weight_hit_rate,top_rank_vs_benchmark_observations,top_rank_vs_benchmark_hit_rate
A3EVAL-91991F663ADBEE4E,RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,42,7,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,25,0.0,25,0.0,25,0.4
A3EVAL-BC9BE6DAE0AC8005,RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,63,7,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,23,0.0,23,0.0,23,0.30434782608695654
A3EVAL-E5FDD6F690305EBE,RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,126,7,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,17,0.0,17,0.0,17,0.35294117647058826
A3EVAL-4D4CAF580BD3904E,MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,1,7,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,GLOBAL_ALL_WORLD,275,0.11636363636363636,275,0.13454545454545455,275,0.4509090909090909
A3EVAL-3186169FF5340CE7,MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,5,7,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,GLOBAL_ALL_WORLD,267,0.12359550561797752,267,0.12734082397003746,267,0.40823970037453183
A3EVAL-6D29A5A2F23DCF2E,MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,21,7,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,GLOBAL_ALL_WORLD,235,0.08936170212765958,235,0.11063829787234042,235,0.425531914893617
A3EVAL-5F8B27FBEA3A79A5,MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,42,7,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,202,0.06930693069306931,202,0.08415841584158416,202,0.33663366336633666
A3EVAL-1E6FECD4BC8AEF6E,MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,63,7,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,168,0.023809523809523808,168,0.023809523809523808,168,0.32142857142857145
A3EVAL-71C0153B61E1BAA3,MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,126,7,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,135,0.0,135,0.0,135,0.22962962962962963
A3EVAL-23A46EA5B8166C81,MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,1,7,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,67,0.14925373134328357,67,0.13432835820895522,67,0.44776119402985076
A3EVAL-0BA064EDE291CA99,MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,5,7,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,62,0.0967741935483871,62,0.0967741935483871,62,0.4838709677419355
A3EVAL-A4CF776CE5C94F3B,MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,21,7,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,58,0.10344827586206896,58,0.1206896551724138,58,0.4482758620689655
A3EVAL-378C8601586E3426,MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,42,7,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,50,0.12,50,0.14,50,0.38
A3EVAL-52B4612638CE91E1,MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,63,7,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,42,0.07142857142857142,42,0.07142857142857142,42,0.30952380952380953
A3EVAL-15514789BC56A2BA,MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,126,7,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,31,0.0,31,0.0,31,0.22580645161290322
A3EVAL-33F315B787BE3FDB,MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,1,7,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,205,0.07317073170731707,205,0.09268292682926829,205,0.4634146341463415
A3EVAL-AFBA3C8CD81A3F67,MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,5,7,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,198,0.06565656565656566,198,0.06565656565656566,198,0.42424242424242425
A3EVAL-4F0AC522F8169F48,MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,21,7,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,169,0.01775147928994083,169,0.01775147928994083,169,0.4437869822485207
A3EVAL-9116CDC266F78749,MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,42,7,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,154,0.0,154,0.0,154,0.33766233766233766
A3EVAL-C00D7430526EB379,MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,63,7,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,145,0.0,145,0.0,145,0.3103448275862069
A3EVAL-384DC9A24F23CFA0,MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,126,7,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,118,0.0,118,0.0,118,0.2627118644067797
A3EVAL-AC3CA5E30242DCE1,MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,1,7,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,49,0.04081632653061224,49,0.02040816326530612,49,0.46938775510204084
A3EVAL-EBF6EED8F7E94B7A,MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,5,7,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,45,0.022222222222222223,45,0.022222222222222223,45,0.5111111111111111
A3EVAL-A976893B6FB243AA,MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,21,7,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,42,0.047619047619047616,42,0.047619047619047616,42,0.47619047619047616
A3EVAL-A6F719FC8DCCE950,MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,42,7,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,35,0.0,35,0.0,35,0.37142857142857144
A3EVAL-1647C5675D94E27D,MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,63,7,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,33,0.0,33,0.0,33,0.2727272727272727
A3EVAL-8B70377E4FB5F48D,MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,126,7,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,27,0.0,27,0.0,27,0.25925925925925924
A3EVAL-72CFB0D482635798,MOM_210,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,1,7,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,145,0.0,145,0.0,145,0.4689655172413793
A3EVAL-4641211515CEE97A,MOM_210,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,5,7,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,144,0.0,144,0.0,144,0.4097222222222222
A3EVAL-4D33F97CEFCCDAAB,MOM_210,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,21,7,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,137,0.0,137,0.0,137,0.46715328467153283
A3EVAL-329E5CD8C9EF8EA7,MOM_210,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,42,7,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,129,0.0,129,0.0,129,0.3875968992248062
A3EVAL-A117CB0A0B267AC8,MOM_210,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,63,7,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,120,0.0,120,0.0,120,0.36666666666666664
A3EVAL-57A41BA6EF1D3EE7,MOM_210,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,126,7,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,93,0.0,93,0.0,93,0.3118279569892473
A3EVAL-EC9BE5A06E4DD14D,MOM_210,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,1,7,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,33,0.0,33,0.0,33,0.5454545454545454
A3EVAL-C410CAF6EB5701DC,MOM_210,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,5,7,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,33,0.0,33,0.0,33,0.5151515151515151
A3EVAL-C6D08829D8E0C5C0,MOM_210,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,21,7,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,31,0.0,31,0.0,31,0.45161290322580644
A3EVAL-B5B70AD15062A470,MOM_210,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,42,7,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,29,0.0,29,0.0,29,0.41379310344827586
A3EVAL-B908937FB15215BF,MOM_210,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,63,7,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,27,0.0,27,0.0,27,0.3333333333333333
A3EVAL-FD01554BAAF87A6F,MOM_210,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,126,7,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,21,0.0,21,0.0,21,0.2857142857142857
A3EVAL-A947D98A59399FEC,MOM_294,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,1,7,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,110,0.0,110,0.0,110,0.5
A3EVAL-1A8BFF476677A8B3,MOM_294,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,5,7,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,109,0.0,109,0.0,109,0.44036697247706424
A3EVAL-3A614B2F2F88C496,MOM_294,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,21,7,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,102,0.0,102,0.0,102,0.49019607843137253
A3EVAL-61B74241E0202CE1,MOM_294,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,42,7,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,94,0.0,94,0.0,94,0.3723404255319149
A3EVAL-9F42C8847BDE2257,MOM_294,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,63,7,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,85,0.0,85,0.0,85,0.3764705882352941
A3EVAL-FEBF7707A2A78D33,MOM_294,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,126,7,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,63,0.0,63,0.0,63,0.30158730158730157
A3EVAL-2E73904CC1BED37A,MOM_294,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,1,7,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,25,0.0,25,0.0,25,0.56
A3EVAL-8C8EED9C1C5236E4,MOM_294,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,5,7,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,25,0.0,25,0.0,25,0.48
A3EVAL-1CCA20EF1DC4FA84,MOM_294,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,21,7,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,23,0.0,23,0.0,23,0.43478260869565216
A3EVAL-FC99B58D3AC8F647,MOM_294,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,42,7,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,21,0.0,21,0.0,21,0.38095238095238093
A3EVAL-A3E1EF33E22D1274,MOM_294,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,63,7,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,19,0.0,19,0.0,19,0.2631578947368421
A3EVAL-DFF40BB67D00B940,MOM_294,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,126,7,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,14,0.0,14,0.0,14,0.2857142857142857
A3EVAL-AE58A44082F2F964,ABS_POS_210,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,1,7,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,145,0.0,145,0.0,145,0.4689655172413793
A3EVAL-C8871B9EF9B2430A,ABS_POS_210,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,5,7,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,144,0.0,144,0.0,144,0.4097222222222222
A3EVAL-B8610AA2FCA3BAC6,ABS_POS_210,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,21,7,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,137,0.0,137,0.0,137,0.46715328467153283
A3EVAL-A4161C75ADECC5A5,ABS_POS_210,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,42,7,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,129,0.0,129,0.0,129,0.3875968992248062
A3EVAL-6EE9B5083C3B4848,ABS_POS_210,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,63,7,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,120,0.0,120,0.0,120,0.36666666666666664
A3EVAL-E9DD778F60E2E5B3,ABS_POS_210,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,126,7,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,93,0.0,93,0.0,93,0.3118279569892473
A3EVAL-B189F0ABB4A236BA,ABS_POS_210,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,1,7,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,33,0.0,33,0.0,33,0.5454545454545454
A3EVAL-F592BFD5536D59E3,ABS_POS_210,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,5,7,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,GLOBAL_ALL_WORLD,33,0.0,33,0.0,33,0.5151515151515151
