evaluation_id,signal_id,signal_family,signal_role,registry_class,universe_id,primary_decision_universe,cohort_id,ranking_mode,frequency_id,forward_horizon_sessions,authorised_family_count,scheduled_observation_dates,overlapping_forward_returns,historical_eligibility_warning,status,spread_observation_count,spread_mean,spread_median,spread_standard_deviation,spread_information_ratio,spread_positive_frequency,spread_hac_lag,spread_hac_standard_error,spread_hac_t_statistic,spread_hac_p_value,spread_confidence_interval_low,spread_confidence_interval_high,mean_monotonicity_score,strict_monotonicity_frequency,benchmark_id
A3EVAL-221799D697A2E2CB,ABOVE_GBP_CASH_294,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,42,72,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,58,-0.008457411297924412,-0.010341656621724787,0.04835956953333176,-0.174885992152911,0.3448275862068966,1,0.007214339126869723,-1.172305757907177,0.24107432071764068,-0.02259725615884721,0.005682433562998385,0.3448275862068966,0.3448275862068966,GLOBAL_ALL_WORLD
A3EVAL-FA1E30702A9FB523,ABOVE_GBP_CASH_294,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,63,72,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,57,-0.005600243991510555,-0.011057242094066382,0.060114407057551625,-0.09315976428327837,0.43859649122807015,2,0.010131378611338735,-0.5527622850105444,0.5804261971195134,-0.0254573811834739,0.01425689320045279,0.43859649122807015,0.43859649122807015,GLOBAL_ALL_WORLD
A3EVAL-9E2832A0B00261F4,ABOVE_GBP_CASH_294,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,126,72,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,56,-0.0014868200718079494,-0.011041491014434211,0.06708654605791631,-0.022162716061196037,0.44642857142857145,5,0.014033848121413681,-0.10594528734704424,0.9156257621314349,-0.02899265695428386,0.026019016810667962,0.44642857142857145,0.44642857142857145,GLOBAL_ALL_WORLD
A3EVAL-87B4F2003981A07B,TREND_MA_210,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,1,72,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,298,0.000287481266377847,0.00029959784350907116,0.01137151379785457,0.02528082641311003,0.5167785234899329,1,0.000639420800576039,0.44959636301925426,0.6530015110308773,-0.0009657604737169577,0.0015407230064726518,0.5167785234899329,0.5167785234899329,GLOBAL_ALL_WORLD
A3EVAL-E13511E4FBCD0F1F,TREND_MA_210,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,5,72,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,296,0.001138916633612703,0.00030631938211133844,0.02392822490743311,0.04759720530957178,0.5168918918918919,1,0.0013844558251541283,0.8226457015960837,0.41070950149585284,-0.001574566921876071,0.003852400189101477,0.5168918918918919,0.5168918918918919,GLOBAL_ALL_WORLD
A3EVAL-DD98241C738AF7E3,TREND_MA_210,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,21,72,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,288,0.004529551817364832,0.0032728846532154438,0.04050771416766882,0.1118194869899642,0.5381944444444444,4,0.003695067524844884,1.2258373593740965,0.2202598852017067,-0.002712647451774702,0.011771751086504367,0.5381944444444444,0.5381944444444444,GLOBAL_ALL_WORLD
A3EVAL-844F57A013428465,TREND_MA_210,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,42,72,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,277,0.01239571321621273,0.010018743033722816,0.052625603354085566,0.23554529404270275,0.5848375451263538,8,0.007198056505375299,1.7220916794631955,0.08505291212846967,-0.0017122182930070992,0.026503644725432558,0.5848375451263538,0.5848375451263538,GLOBAL_ALL_WORLD
A3EVAL-080E1BD6E48768CF,TREND_MA_210,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,63,72,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,268,0.01853807863583333,0.01586229454482554,0.06807635991133501,0.2723130123287726,0.6231343283582089,12,0.010894275213455354,1.7016348745198975,0.08882383571650476,-0.0028143084202065724,0.03989046569187323,0.6231343283582089,0.6231343283582089,GLOBAL_ALL_WORLD
A3EVAL-5EC9E9637B27D5E3,TREND_MA_210,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,126,72,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,253,0.027342631455388098,0.030448134167203073,0.07642573638934838,0.35776732743655837,0.6561264822134387,25,0.01436308788115895,1.9036736168171267,0.05695270456147286,-0.0008085034984671585,0.055493766409243354,0.6561264822134387,0.6561264822134387,GLOBAL_ALL_WORLD
A3EVAL-120E8F29266988E3,TREND_MA_210,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,1,72,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,69,0.00016621468089613971,-2.0468996655269647e-05,0.012184260502844466,0.01364175370818247,0.4927536231884058,1,0.001497243794367436,0.11101377178615258,0.911605425930911,-0.0027683292321401295,0.0031007585939324092,0.4927536231884058,0.4927536231884058,GLOBAL_ALL_WORLD
A3EVAL-3EED060C9787FDDA,TREND_MA_210,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,5,72,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,69,0.0029078708348375527,0.0024101517857842295,0.02171547148731617,0.13390779180346218,0.5072463768115942,1,0.002668899683749869,1.0895392031940008,0.27591617674069224,-0.0023230764236625303,0.008138818093337635,0.5072463768115942,0.5072463768115942,GLOBAL_ALL_WORLD
A3EVAL-D8A090151DD57015,TREND_MA_210,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,21,72,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,66,-0.0009336683547762217,-0.0062764498380408484,0.0391675336589408,-0.023837813299819363,0.4393939393939394,1,0.004280544616944649,-0.21811905687894734,0.8273363496160815,-0.009323381638204535,0.007456044928652092,0.4393939393939394,0.4393939393939394,GLOBAL_ALL_WORLD
A3EVAL-BF2A244F717BDFF5,TREND_MA_210,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,42,72,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,63,0.009989853745024731,0.004583901099161906,0.05260033932168703,0.1899199486894932,0.5555555555555556,1,0.007925106207484793,1.260532475336407,0.20747734028282772,-0.00554306899530028,0.025522776485349744,0.5555555555555556,0.5555555555555556,GLOBAL_ALL_WORLD
A3EVAL-7C01316E9E676344,TREND_MA_210,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,63,72,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,62,0.015631511563942088,0.01277359405098825,0.0698860135727289,0.2236715297500079,0.6290322580645161,2,0.011379590686956513,1.3736444476741332,0.1695520909440812,-0.006672076341300088,0.03793509946918426,0.6290322580645161,0.6290322580645161,GLOBAL_ALL_WORLD
A3EVAL-49F17ACAACD76805,TREND_MA_210,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,126,72,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,59,0.02313355494766411,0.017248822672719766,0.07131196281679619,0.32439935789027863,0.6271186440677966,5,0.012755393436332235,1.8136292747953118,0.06973482027684187,-0.0018665567961856679,0.04813366669151389,0.6271186440677966,0.6271186440677966,GLOBAL_ALL_WORLD
A3EVAL-9230D8456CACE6C2,TREND_MA_294,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,1,72,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,237,0.000153122134973474,-0.00041792410110130795,0.011798384958455158,0.012978228419622893,0.46835443037974683,1,0.0007715059310637052,0.1984717534994949,0.8426759825912491,-0.00135900170377043,0.0016652459737173779,0.46835443037974683,0.46835443037974683,GLOBAL_ALL_WORLD
A3EVAL-C7C1911825C5DEBF,TREND_MA_294,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,5,72,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,236,-0.0008064010254073316,0.00021261863728579654,0.021206349445655227,-0.038026395230063875,0.5127118644067796,1,0.0014198279282404906,-0.5679568695388723,0.5700642547815011,-0.0035892126290028134,0.00197641057818815,0.5127118644067796,0.5127118644067796,GLOBAL_ALL_WORLD
A3EVAL-4FEB96F6EFC045AE,TREND_MA_294,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,21,72,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,233,-0.0030502839173267445,0.00034453580433401604,0.04295295248064967,-0.07101453430240678,0.5150214592274678,4,0.004786851304033695,-0.6372213640219799,0.5239806636525793,-0.012432340072581378,0.006331772237927889,0.5150214592274678,0.5150214592274678,GLOBAL_ALL_WORLD
A3EVAL-192EA104B478254E,TREND_MA_294,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,42,72,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,226,-0.004766165345584434,0.0019468354675003918,0.05973091134200936,-0.0797939498745324,0.5132743362831859,8,0.008849518345921972,-0.5385790682925443,0.5901773338107317,-0.02211090258411797,0.012578571892949102,0.5132743362831859,0.5132743362831859,GLOBAL_ALL_WORLD
A3EVAL-02A00B1340EA976B,TREND_MA_294,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,63,72,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,218,0.0002058400718686346,0.00808426687424911,0.0668201282337782,0.003080509979694719,0.5871559633027523,12,0.012003916909531528,0.017147742142832597,0.9863187517788012,-0.02332140474422451,0.02373308488796178,0.5871559633027523,0.5871559633027523,GLOBAL_ALL_WORLD
A3EVAL-CBEABABAAA0200B5,TREND_MA_294,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,126,72,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,209,0.014600490724841372,0.018884603396834218,0.08398463265569106,0.17384717016860105,0.6076555023923444,25,0.019569081447218747,0.7460999518153911,0.4556070384393086,-0.023754204122238328,0.05295518557192107,0.6076555023923444,0.6076555023923444,GLOBAL_ALL_WORLD
A3EVAL-733EC05F21A348F0,TREND_MA_294,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,1,72,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,53,-0.0026341432724308837,3.4395668774127655e-05,0.015336277565834288,-0.171758972222774,0.5094339622641509,1,0.00204543644067373,-1.2878147763727354,0.19781044735552933,-0.006643125028817193,0.0013748384839554258,0.5094339622641509,0.5094339622641509,GLOBAL_ALL_WORLD
A3EVAL-9CCEA96D6D8CFBEC,TREND_MA_294,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,5,72,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,53,0.0020563110443724444,0.003050846724678936,0.021818127332154234,0.09424782489659311,0.5660377358490566,1,0.002700973520772056,0.7613221783028296,0.4464646568331877,-0.0032374997795371328,0.007350121868282022,0.5660377358490566,0.5660377358490566,GLOBAL_ALL_WORLD
A3EVAL-06838D31DE9347B3,TREND_MA_294,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,21,72,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,52,-0.0077295314177757085,-0.004400691406654531,0.04279848591311965,-0.18060291743653162,0.38461538461538464,1,0.005925861214906415,-1.3043726704790501,0.19210654869282529,-0.01934400597637505,0.003884943140823633,0.38461538461538464,0.38461538461538464,GLOBAL_ALL_WORLD
A3EVAL-217A57C77E4E50DB,TREND_MA_294,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,42,72,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,49,-0.0024091681371124934,-0.0029214306742195786,0.05679452665970902,-0.042419019557065826,0.46938775510204084,1,0.009036093054492867,-0.2666161274107976,0.7897647371121655,-0.020119585084871043,0.015301248810646055,0.46938775510204084,0.46938775510204084,GLOBAL_ALL_WORLD
A3EVAL-AEA0124F05A91027,TREND_MA_294,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,63,72,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,47,0.0046459961581067424,0.012306956992246626,0.06690507997082333,0.06944160533300038,0.5319148936170213,2,0.012826043885438511,0.3622314253408544,0.7171790978156748,-0.020492587921482917,0.029784580237696402,0.5319148936170213,0.5319148936170213,GLOBAL_ALL_WORLD
A3EVAL-CF8A2B5278063594,TREND_MA_294,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,126,72,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,46,0.018190470268900496,0.021834780040469598,0.08881049148463668,0.20482343881687967,0.6086956521739131,5,0.02098915305430243,0.8666605184991849,0.38612804393698663,-0.022947513783531142,0.05932845432133213,0.6086956521739131,0.6086956521739131,GLOBAL_ALL_WORLD
A3EVAL-B56EAD53E9135831,MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE_EXTENDED,True,GEOGRAPHY,WITHIN_COHORT,WEEKLY_WEDNESDAY,1,31,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,716,-0.00043991258282639363,0.0002171782806734263,0.007709053915020127,-0.057064406044596346,0.5195530726256983,1,0.0002839836182901111,-1.5490773216960323,0.12136313381086355,-0.0009965102468743815,0.00011668508122159423,0.49476256983240224,0.061452513966480445,GLOBAL_ALL_WORLD
A3EVAL-087A2D1E455CBB3B,MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE_EXTENDED,True,GEOGRAPHY,WITHIN_COHORT,WEEKLY_WEDNESDAY,5,31,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,695,-0.0008279354132205492,-0.0011218149125114072,0.01618433674250473,-0.051156585925832374,0.4676258992805755,1,0.0006158247316275549,-1.344433522558293,0.1788082397257782,-0.002034929707999601,0.0003790588815585028,0.4856115107913669,0.04892086330935252,GLOBAL_ALL_WORLD
A3EVAL-A5ED979CE8B5622E,MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE_EXTENDED,True,GEOGRAPHY,WITHIN_COHORT,WEEKLY_WEDNESDAY,21,31,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,624,-0.0015943501726977927,-0.0002236513630762306,0.0288472070830254,-0.05526878800117736,0.4967948717948718,4,0.0015953577849991188,-0.999368409825808,0.31761625705061414,-0.00472119397375166,0.0015324936283560749,0.4911717495987159,0.0754414125200642,GLOBAL_ALL_WORLD
A3EVAL-2E145ABEFD056F99,MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE_EXTENDED,True,GEOGRAPHY,WITHIN_COHORT,WEEKLY_WEDNESDAY,42,31,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,535,0.0011567889118571535,0.0027452612033763407,0.04076364651736913,0.028377954640644163,0.5289719626168224,8,0.0030356575157234173,0.3810670030678619,0.7031535311960428,-0.004792990488359077,0.007106568312073384,0.5,0.08646616541353383,GLOBAL_ALL_WORLD
A3EVAL-2099841F0B776447,MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE_EXTENDED,True,GEOGRAPHY,WITHIN_COHORT,WEEKLY_WEDNESDAY,63,31,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,468,-0.00022453876815492442,-0.0029468085986293947,0.05271226286133482,-0.004259706488897989,0.47649572649572647,12,0.004569327316839955,-0.049140442911017025,0.9608073735402437,-0.009180255742736277,0.008731178206426427,0.4913978494623656,0.08387096774193549,GLOBAL_ALL_WORLD
A3EVAL-5DF429A88CC64221,MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE_EXTENDED,True,GEOGRAPHY,WITHIN_COHORT,WEEKLY_WEDNESDAY,126,31,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,354,0.007036654571011051,0.002078221244528918,0.08037056020045945,0.08755263809858109,0.5141242937853108,25,0.00926409953206755,0.7595616332330811,0.44751665998117085,-0.011120646861035713,0.025193956003057814,0.5085470085470085,0.1111111111111111,GLOBAL_ALL_WORLD
A3EVAL-8C013061E18AEC07,MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE_EXTENDED,True,GEOGRAPHY,WITHIN_COHORT,MONTH_END,1,31,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,166,-0.001114430968932191,0.0002425313930606185,0.008470951507919862,-0.13155912507470513,0.5060240963855421,1,0.0006498035850095557,-1.7150274246575645,0.08634019896482964,-0.0023880225925759315,0.0001591606547115495,0.46536144578313254,0.024096385542168676,GLOBAL_ALL_WORLD
A3EVAL-70BC7BA68158FE64,MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE_EXTENDED,True,GEOGRAPHY,WITHIN_COHORT,MONTH_END,5,31,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,160,0.0006854453968888622,0.0002783055581512591,0.018828319184613706,0.036405023208285134,0.5125,1,0.0014348017059022248,0.4777283119118149,0.6328435906617993,-0.002126714271636129,0.0034976050654138536,0.5,0.06875,GLOBAL_ALL_WORLD
A3EVAL-F96A96793D4CB20A,MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE_EXTENDED,True,GEOGRAPHY,WITHIN_COHORT,MONTH_END,21,31,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,145,-0.0044052821653309164,-0.0042827788071742,0.029780817039251024,-0.1479234824056294,0.4413793103448276,1,0.0024728243417820347,-1.7814780010440454,0.07483439560744798,-0.00925192881531767,0.0004413644846558368,0.47586206896551725,0.04827586206896552,GLOBAL_ALL_WORLD
A3EVAL-43FE6E9C449E7481,MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE_EXTENDED,True,GEOGRAPHY,WITHIN_COHORT,MONTH_END,42,31,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,126,-0.0021876611391454443,-0.00023820332968550392,0.03618356576243784,-0.060460076088367586,0.5,1,0.0031469098306970214,-0.6951775731880092,0.486944025149608,-0.008355491069906646,0.0039801687916157565,0.48214285714285715,0.07142857142857142,GLOBAL_ALL_WORLD
A3EVAL-498D7FF1BAD3B490,MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE_EXTENDED,True,GEOGRAPHY,WITHIN_COHORT,MONTH_END,63,31,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,110,-0.0032745223078972856,-0.003990716600410876,0.04741182841578353,-0.069065514183106,0.44545454545454544,2,0.004640058419742739,-0.7057071294543823,0.48037028639186474,-0.012368869696754891,0.005819825080960319,0.49318181818181817,0.06363636363636363,GLOBAL_ALL_WORLD
A3EVAL-66BA0364B3E33604,MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE_EXTENDED,True,GEOGRAPHY,WITHIN_COHORT,MONTH_END,126,31,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,81,0.010048040713295424,0.010736855086302288,0.07485757503763689,0.1342287765565939,0.5308641975308642,5,0.010623225246125422,0.9458559411568739,0.34422206823852763,-0.010773098168767054,0.030869179595357902,0.5401234567901234,0.12345679012345678,GLOBAL_ALL_WORLD
A3EVAL-F8F6305F17E6AACE,MOM_63,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE_EXTENDED,True,GEOGRAPHY,WITHIN_COHORT,WEEKLY_WEDNESDAY,1,31,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,494,-0.0008024515247788079,-0.0003798662954327147,0.007987371969368546,-0.10046502502402514,0.4716599190283401,1,0.0003555276756575982,-2.2570718954426305,0.02400358268788028,-0.001499272964574938,-0.0001056300849826778,0.48380566801619435,0.06680161943319839,GLOBAL_ALL_WORLD
A3EVAL-3069214C4829FDC7,MOM_63,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE_EXTENDED,True,GEOGRAPHY,WITHIN_COHORT,WEEKLY_WEDNESDAY,5,31,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,480,-5.0776831809996983e-05,0.00032029056967330244,0.0162577211887889,-0.00312324410170178,0.5083333333333333,1,0.0007414329481127776,-0.06848472534062977,0.9453997789391089,-0.0015039587070623957,0.0014024050434424018,0.49635416666666665,0.08125,GLOBAL_ALL_WORLD
A3EVAL-B57642885F447525,MOM_63,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE_EXTENDED,True,GEOGRAPHY,WITHIN_COHORT,WEEKLY_WEDNESDAY,21,31,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,436,-0.0009707173354626165,0.0008018340189271441,0.030678326892765097,-0.031641795162289044,0.5114678899082569,4,0.0023833405298778402,-0.4072927570750334,0.6837929818091893,-0.005641978936917791,0.0037005442659925588,0.5086009174311926,0.10321100917431193,GLOBAL_ALL_WORLD
